Date,Open,High,Low,Close
07/26/11, 1887.86, 1887.86, 1849.69, 1854.35
07/25/11, 1898.89, 1898.89, 1880.55, 1887.86
07/22/11, 1901.77, 1904.03, 1887.36, 1898.89
07/21/11, 1862.24, 1903.48, 1862.24, 1901.77
07/20/11, 1861.17, 1871.05, 1854.91, 1862.24
07/19/11, 1823.23, 1861.54, 1823.23, 1861.17
07/18/11, 1856.46, 1856.46, 1816.79, 1823.23
07/15/11, 1835.11, 1856.58, 1830.97, 1856.46
07/14/11, 1868.42, 1879.32, 1829.10, 1835.11
07/13/11, 1845.60, 1893.91, 1845.60, 1868.42
07/12/11, 1858.82, 1869.06, 1843.32, 1845.60
07/11/11, 1914.79, 1914.79, 1854.41, 1858.82
07/08/11, 1935.06, 1935.06, 1895.53, 1914.79
07/07/11, 1902.25, 1942.22, 1902.25, 1935.06
07/06/11, 1916.76, 1916.76, 1886.37, 1902.25
07/05/11, 1932.24, 1932.27, 1911.13, 1916.76
07/01/11, 1896.64, 1935.78, 1887.22, 1932.24
06/30/11, 1876.17, 1906.33, 1876.17, 1896.64
06/29/11, 1846.16, 1887.32, 1846.16, 1876.17
06/28/11, 1806.22, 1846.46, 1806.22, 1846.16
06/27/11, 1796.78, 1814.57, 1780.37, 1806.22
06/24/11, 1807.22, 1827.46, 1794.04, 1796.78
06/23/11, 1810.38, 1810.38, 1762.98, 1807.22
06/22/11, 1817.36, 1834.01, 1809.84, 1810.38
06/21/11, 1773.05, 1822.70, 1773.05, 1817.36
06/20/11, 1759.30, 1780.70, 1753.10, 1773.05
06/17/11, 1759.90, 1779.93, 1750.94, 1759.30
06/16/11, 1780.94, 1781.52, 1736.92, 1759.90
06/15/11, 1826.61, 1826.61, 1774.49, 1780.94
06/14/11, 1791.67, 1833.43, 1791.67, 1826.61
06/13/11, 1813.05, 1818.84, 1777.54, 1791.67
06/10/11, 1833.92, 1834.85, 1804.32, 1813.05
06/09/11, 1813.93, 1843.61, 1813.93, 1833.92
06/08/11, 1833.96, 1836.21, 1808.19, 1813.93
06/07/11, 1822.24, 1857.69, 1822.24, 1833.96
06/06/11, 1843.80, 1852.24, 1818.05, 1822.24
06/03/11, 1869.92, 1869.92, 1837.41, 1843.80
06/02/11, 1861.17, 1876.93, 1845.30, 1869.92
06/01/11, 1914.24, 1914.24, 1857.32, 1861.17
05/31/11, 1894.83, 1924.54, 1886.30, 1914.24
05/27/11, 1872.25, 1906.51, 1872.25, 1894.83
05/26/11, 1853.62, 1876.15, 1844.38, 1872.25
05/25/11, 1841.65, 1862.35, 1833.76, 1853.62
05/24/11, 1823.04, 1861.22, 1823.04, 1841.65
05/23/11, 1847.84, 1847.84, 1803.70, 1823.04
05/20/11, 1879.48, 1879.48, 1841.91, 1847.84
05/19/11, 1887.85, 1896.28, 1867.25, 1879.48
05/18/11, 1863.68, 1895.01, 1859.76, 1887.85
05/17/11, 1860.55, 1869.09, 1837.70, 1863.68
05/16/11, 1864.69, 1904.83, 1856.72, 1860.55
05/13/11, 1907.06, 1907.58, 1855.75, 1864.69
05/12/11, 1899.27, 1920.09, 1871.03, 1907.06
05/11/11, 1964.30, 1964.30, 1892.39, 1899.27
05/10/11, 1948.18, 1965.64, 1939.41, 1964.30
05/09/11, 1920.11, 1955.80, 1913.37, 1948.18
05/06/11, 1909.85, 1951.51, 1908.29, 1920.11
05/05/11, 1944.83, 1948.09, 1897.35, 1909.85
05/04/11, 1984.42, 1984.42, 1931.89, 1944.83
05/03/11, 2015.51, 2015.51, 1969.33, 1984.42
05/02/11, 2044.96, 2050.71, 2010.11, 2015.51
04/29/11, 2030.81, 2052.11, 2026.56, 2044.96
04/28/11, 2039.90, 2041.55, 2018.36, 2030.81
04/27/11, 2045.11, 2047.15, 2004.10, 2039.90
04/26/11, 2029.12, 2054.30, 2026.23, 2045.11
04/25/11, 2039.43, 2041.86, 2018.29, 2029.12
04/21/11, 2028.58, 2047.69, 2028.58, 2039.43
04/20/11, 1988.52, 2035.69, 1988.52, 2028.58
04/19/11, 1943.47, 1988.79, 1943.47, 1988.52
04/18/11, 1990.90, 1990.90, 1916.61, 1943.47
04/15/11, 1985.43, 1991.67, 1968.65, 1990.90
04/14/11, 1987.63, 1994.23, 1972.04, 1985.43
04/13/11, 1998.56, 2014.43, 1973.88, 1987.63
04/12/11, 2040.05, 2040.05, 1989.39, 1998.56
04/11/11, 2061.00, 2070.29, 2026.68, 2040.05
04/08/11, 2067.73, 2091.36, 2053.07, 2061.00
04/07/11, 2082.91, 2092.94, 2060.82, 2067.73
04/06/11, 2098.84, 2115.81, 2078.36, 2082.91
04/05/11, 2087.70, 2110.71, 2076.14, 2098.84
04/04/11, 2064.55, 2089.78, 2064.55, 2087.70
04/01/11, 2055.06, 2073.86, 2044.50, 2064.55
03/31/11, 2068.13, 2068.55, 2052.17, 2055.06
03/30/11, 2048.58, 2073.80, 2044.71, 2068.13
03/29/11, 2011.68, 2051.95, 2009.15, 2048.58
03/28/11, 2017.49, 2037.12, 2011.18, 2011.68
03/25/11, 2015.10, 2037.98, 2009.06, 2017.49
03/24/11, 1996.54, 2019.80, 1986.72, 2015.10
03/23/11, 1971.36, 2007.95, 1963.75, 1996.54
03/22/11, 1983.74, 1983.74, 1958.26, 1971.36
03/21/11, 1948.38, 1983.75, 1948.38, 1983.74
03/18/11, 1935.62, 1970.76, 1935.62, 1948.38
03/17/11, 1894.27, 1956.85, 1894.27, 1935.62
03/16/11, 1944.32, 1954.72, 1872.34, 1894.27
03/15/11, 1966.00, 1966.00, 1882.39, 1944.32
03/14/11, 1946.62, 1971.04, 1936.38, 1966.00
03/11/11, 1909.48, 1953.17, 1902.70, 1946.62
03/10/11, 1972.24, 1972.24, 1906.23, 1909.48
03/09/11, 1996.67, 1996.67, 1958.14, 1972.24
03/08/11, 1989.86, 2011.14, 1955.48, 1996.67
03/07/11, 2049.01, 2051.92, 1979.25, 1989.86
03/04/11, 2068.81, 2068.81, 2029.84, 2049.01
03/03/11, 2012.46, 2070.16, 2012.46, 2068.81
03/02/11, 1992.32, 2027.98, 1989.85, 2012.46
03/01/11, 2042.31, 2054.86, 1990.10, 1992.32
02/28/11, 2022.15, 2056.17, 2022.15, 2042.31
02/25/11, 2004.29, 2035.58, 2004.29, 2022.15
02/24/11, 2000.21, 2024.65, 1971.50, 2004.29
02/23/11, 2021.26, 2034.62, 1963.97, 2000.21
02/22/11, 2117.08, 2117.08, 2018.69, 2021.26
02/18/11, 2141.94, 2141.94, 2105.57, 2117.08
02/17/11, 2117.96, 2144.70, 2108.32, 2141.94
02/16/11, 2095.30, 2121.02, 2095.30, 2117.96
02/15/11, 2108.00, 2116.98, 2087.51, 2095.30
02/14/11, 2073.27, 2112.89, 2073.27, 2108.00
02/11/11, 2062.90, 2077.83, 2043.23, 2073.27
02/10/11, 2054.06, 2070.66, 2034.31, 2062.90
02/09/11, 2099.42, 2099.42, 2040.98, 2054.06
02/08/11, 2079.53, 2100.39, 2075.66, 2099.42
02/07/11, 2068.52, 2095.59, 2068.52, 2079.53
02/04/11, 2083.94, 2089.17, 2042.27, 2068.52
02/03/11, 2076.24, 2087.41, 2043.97, 2083.94
02/02/11, 2075.84, 2102.50, 2068.46, 2076.24
02/01/11, 2019.70, 2081.52, 2019.70, 2075.84
01/31/11, 1985.14, 2020.64, 1985.14, 2019.70
01/28/11, 2050.54, 2050.54, 1979.42, 1985.14
01/27/11, 2091.48, 2091.48, 2039.21, 2050.54
01/26/11, 2033.46, 2095.11, 2033.46, 2091.48
01/25/11, 2025.27, 2025.27, 1986.17, 2023.91
01/24/11, 1991.56, 2038.52, 1991.56, 2025.27
01/21/11, 2001.23, 2034.74, 1988.77, 1991.56
01/20/11, 2021.97, 2021.97, 1972.63, 2001.23
01/19/11, 2075.14, 2077.82, 2013.81, 2021.97
01/18/11, 2046.95, 2076.44, 2046.95, 2075.14
01/14/11, 2053.71, 2058.13, 2036.19, 2046.95
01/13/11, 2084.73, 2089.06, 2049.93, 2053.71
01/12/11, 2047.10, 2085.97, 2047.10, 2084.73
01/11/11, 2002.55, 2048.91, 2002.55, 2047.10
01/10/11, 2012.07, 2012.07, 1983.65, 2002.55
01/07/11, 2035.17, 2043.32, 1991.61, 2012.07
01/06/11, 2060.38, 2063.64, 2031.73, 2035.17
01/05/11, 2057.76, 2067.63, 2025.69, 2060.38
01/04/11, 2043.96, 2066.53, 2019.41, 2057.76
01/03/11, 2008.21, 2059.85, 2008.21, 2043.96
12/31/10, 2004.78, 2017.13, 1999.72, 2008.21
12/30/10, 1994.72, 2018.46, 1994.72, 2004.78
12/29/10, 1980.23, 2000.36, 1980.23, 1994.72
12/28/10, 1986.02, 1989.91, 1975.54, 1980.23
12/27/10, 2001.93, 2001.93, 1974.71, 1986.01
12/23/10, 2014.76, 2014.76, 1994.36, 2001.93
12/22/10, 2017.55, 2017.55, 2004.75, 2014.76
12/21/10, 1975.39, 2025.27, 1975.39, 2017.54
12/20/10, 1982.91, 1995.96, 1970.87, 1975.39
12/17/10, 1958.21, 1988.08, 1951.92, 1982.91
12/16/10, 1933.89, 1958.40, 1923.83, 1958.21
12/15/10, 1954.76, 1958.08, 1928.28, 1933.89
12/14/10, 1958.01, 1965.68, 1943.09, 1954.75
12/13/10, 1920.21, 1975.11, 1920.21, 1958.01
12/10/10, 1902.48, 1922.04, 1892.30, 1920.21
12/09/10, 1892.29, 1914.80, 1888.78, 1902.48
12/08/10, 1912.27, 1925.58, 1884.49, 1892.29
12/07/10, 1906.30, 1955.11, 1906.30, 1912.27
12/06/10, 1896.56, 1910.63, 1894.66, 1906.30
12/03/10, 1871.02, 1897.92, 1866.49, 1896.56
12/02/10, 1821.77, 1873.76, 1821.77, 1871.02
12/01/10, 1757.32, 1823.61, 1757.32, 1821.77
11/30/10, 1764.72, 1782.23, 1733.20, 1757.32
11/29/10, 1761.89, 1768.21, 1727.41, 1764.72
11/26/10, 1785.70, 1785.70, 1754.29, 1761.89
11/24/10, 1754.86, 1786.37, 1754.86, 1785.70
11/23/10, 1805.76, 1805.76, 1744.62, 1754.86
11/22/10, 1809.65, 1809.65, 1775.59, 1805.76
11/19/10, 1799.80, 1814.01, 1775.62, 1809.65
11/18/10, 1753.46, 1810.08, 1753.46, 1799.80
11/17/10, 1759.53, 1779.12, 1749.49, 1753.46
11/16/10, 1811.95, 1811.95, 1743.47, 1759.53
11/15/10, 1817.30, 1834.52, 1811.55, 1811.95
11/12/10, 1862.11, 1862.11, 1804.41, 1817.30
11/11/10, 1861.48, 1865.92, 1840.76, 1862.11
11/10/10, 1845.33, 1861.81, 1816.89, 1861.47
11/09/10, 1877.04, 1896.54, 1834.29, 1845.33
11/08/10, 1884.40, 1884.40, 1860.48, 1877.04
11/05/10, 1871.00, 1892.52, 1868.03, 1884.40
11/04/10, 1800.10, 1871.12, 1800.10, 1871.00
11/03/10, 1799.18, 1803.41, 1770.20, 1800.10
11/02/10, 1764.69, 1803.54, 1764.69, 1799.18
11/01/10, 1751.45, 1782.00, 1751.45, 1764.69
10/29/10, 1735.31, 1751.67, 1729.16, 1751.45
10/28/10, 1728.73, 1753.35, 1727.18, 1735.31
10/27/10, 1749.01, 1749.01, 1706.40, 1728.73
10/26/10, 1766.70, 1766.70, 1722.12, 1749.01
10/25/10, 1744.44, 1783.32, 1744.44, 1766.70
10/22/10, 1747.07, 1758.82, 1738.08, 1744.44
10/21/10, 1770.89, 1782.57, 1719.61, 1747.07
10/20/10, 1733.75, 1779.61, 1733.75, 1770.89
10/19/10, 1797.33, 1797.33, 1723.17, 1733.75
10/18/10, 1792.68, 1801.02, 1772.90, 1797.33
10/15/10, 1800.12, 1809.44, 1766.17, 1792.68
10/14/10, 1805.25, 1814.44, 1786.34, 1800.12
10/13/10, 1777.62, 1818.02, 1777.62, 1805.25
10/12/10, 1794.75, 1794.75, 1752.27, 1777.62
10/11/10, 1798.29, 1812.18, 1789.90, 1794.75
10/08/10, 1761.22, 1803.27, 1761.22, 1798.29
10/07/10, 1773.27, 1785.27, 1744.41, 1761.22
10/06/10, 1760.81, 1785.41, 1760.81, 1773.27
10/05/10, 1718.08, 1766.99, 1718.08, 1760.81
10/04/10, 1750.22, 1750.22, 1706.55, 1718.08
10/01/10, 1723.68, 1755.04, 1723.68, 1750.22
09/30/10, 1722.59, 1750.12, 1707.34, 1723.67
09/29/10, 1723.81, 1731.86, 1710.08, 1722.59
09/28/10, 1703.03, 1727.38, 1686.01, 1723.81
09/27/10, 1701.44, 1716.82, 1693.79, 1703.03
09/24/10, 1657.64, 1703.66, 1657.64, 1701.44
09/23/10, 1683.74, 1683.74, 1653.71, 1657.64
09/22/10, 1681.83, 1714.38, 1678.93, 1683.74
09/21/10, 1687.73, 1692.48, 1665.27, 1681.83
09/20/10, 1674.96, 1688.57, 1660.61, 1687.73
09/17/10, 1691.36, 1699.81, 1669.56, 1674.96
09/16/10, 1693.23, 1697.55, 1679.74, 1691.36
09/15/10, 1701.54, 1701.54, 1679.34, 1693.23
09/14/10, 1718.72, 1718.72, 1637.51, 1701.54
09/13/10, 1674.39, 1721.15, 1674.39, 1718.72
09/10/10, 1672.01, 1684.13, 1663.15, 1674.39
09/09/10, 1672.46, 1704.53, 1661.55, 1672.01
09/08/10, 1654.65, 1690.84, 1654.65, 1672.46
09/07/10, 1664.37, 1669.98, 1635.67, 1654.65
09/03/10, 1651.38, 1682.15, 1651.38, 1664.37
09/02/10, 1640.50, 1651.39, 1623.91, 1651.38
09/01/10, 1556.46, 1641.61, 1556.46, 1640.50
08/31/10, 1537.38, 1573.87, 1534.48, 1556.46
08/30/10, 1575.28, 1575.44, 1537.30, 1537.38
08/27/10, 1521.06, 1575.30, 1517.01, 1575.28
08/26/10, 1533.04, 1560.26, 1518.57, 1521.06
08/25/10, 1534.31, 1537.02, 1498.52, 1533.04
08/24/10, 1579.32, 1579.32, 1528.06, 1534.31
08/23/10, 1614.62, 1628.56, 1579.13, 1579.32
08/20/10, 1630.30, 1630.30, 1593.71, 1614.62
08/19/10, 1658.94, 1677.57, 1621.64, 1630.30
08/18/10, 1651.14, 1667.50, 1637.35, 1658.94
08/17/10, 1615.05, 1664.17, 1615.05, 1651.14
08/16/10, 1593.29, 1624.45, 1586.85, 1615.05
08/13/10, 1597.29, 1612.89, 1591.95, 1593.29
08/12/10, 1597.52, 1606.46, 1564.19, 1597.29
08/11/10, 1682.30, 1682.30, 1596.32, 1597.52
08/10/10, 1711.70, 1711.70, 1663.25, 1682.30
08/09/10, 1704.97, 1722.13, 1701.68, 1711.70
08/06/10, 1703.08, 1715.61, 1682.42, 1704.97
08/05/10, 1705.76, 1705.76, 1686.08, 1703.08
08/04/10, 1687.96, 1708.68, 1676.70, 1705.76
08/03/10, 1691.79, 1699.83, 1674.12, 1687.96
08/02/10, 1625.73, 1697.05, 1625.73, 1691.79
07/30/10, 1630.05, 1638.85, 1599.48, 1625.73
07/29/10, 1627.05, 1661.31, 1609.00, 1630.05
07/28/10, 1647.16, 1647.94, 1620.60, 1627.05
07/27/10, 1675.35, 1687.99, 1634.27, 1647.16
07/26/10, 1668.42, 1678.52, 1651.51, 1675.35
07/23/10, 1628.66, 1670.84, 1617.70, 1668.42
07/22/10, 1563.50, 1636.48, 1563.50, 1628.66
07/21/10, 1564.77, 1601.30, 1552.18, 1563.50
07/20/10, 1493.75, 1567.98, 1481.94, 1564.77
07/19/10, 1479.19, 1507.50, 1478.65, 1493.75
07/16/10, 1528.26, 1528.26, 1475.90, 1479.19
07/15/10, 1545.47, 1545.47, 1504.67, 1528.26
07/14/10, 1549.37, 1557.36, 1527.89, 1545.47
07/13/10, 1523.42, 1559.36, 1523.42, 1549.37
07/12/10, 1573.12, 1573.12, 1514.53, 1523.42
07/09/10, 1536.96, 1577.20, 1534.56, 1573.12
07/08/10, 1514.72, 1537.17, 1505.12, 1536.96
07/07/10, 1456.43, 1515.13, 1453.60, 1514.72
07/06/10, 1439.47, 1497.76, 1439.47, 1456.43
07/02/10, 1442.24, 1462.71, 1426.01, 1439.47
07/01/10, 1441.22, 1468.39, 1406.70, 1442.24
06/30/10, 1468.87, 1510.64, 1436.49, 1441.22
06/29/10, 1559.75, 1559.75, 1459.91, 1468.87
06/28/10, 1590.67, 1592.23, 1555.67, 1559.75
06/25/10, 1570.01, 1593.52, 1548.87, 1590.67
06/24/10, 1618.12, 1618.12, 1567.09, 1570.01
06/23/10, 1598.10, 1625.56, 1578.87, 1618.12
06/22/10, 1631.20, 1647.88, 1595.53, 1598.10
06/21/10, 1597.74, 1672.88, 1597.74, 1631.20
06/18/10, 1598.62, 1607.53, 1590.85, 1597.74
06/17/10, 1624.94, 1630.88, 1582.00, 1598.62
06/16/10, 1637.75, 1638.20, 1615.38, 1624.94
06/15/10, 1589.81, 1639.23, 1589.81, 1637.75
06/14/10, 1584.01, 1632.25, 1584.01, 1589.81
06/11/10, 1568.46, 1584.97, 1546.22, 1584.01
06/10/10, 1494.28, 1568.76, 1494.28, 1568.46
06/09/10, 1488.83, 1539.69, 1486.43, 1494.28
06/08/10, 1457.36, 1490.13, 1451.15, 1488.83
06/07/10, 1497.82, 1505.68, 1455.54, 1457.36
06/04/10, 1581.32, 1581.32, 1488.55, 1497.82
06/03/10, 1603.02, 1620.13, 1551.80, 1581.32
06/02/10, 1496.06, 1603.64, 1496.06, 1603.02
06/01/10, 1560.17, 1567.88, 1495.95, 1496.06
05/28/10, 1591.15, 1592.44, 1540.55, 1560.17
05/27/10, 1484.30, 1591.82, 1484.30, 1591.15
05/26/10, 1488.84, 1549.32, 1475.10, 1484.30
05/25/10, 1464.03, 1490.34, 1391.80, 1488.84
05/24/10, 1490.97, 1507.05, 1463.24, 1464.03
05/21/10, 1419.07, 1492.58, 1404.31, 1490.97
05/20/10, 1516.83, 1516.83, 1406.21, 1419.07
05/19/10, 1538.64, 1538.64, 1475.23, 1516.83
05/18/10, 1577.91, 1623.21, 1535.07, 1538.64
05/17/10, 1619.66, 1619.66, 1532.63, 1577.91
05/14/10, 1688.20, 1688.20, 1594.63, 1619.66
05/13/10, 1699.16, 1729.03, 1680.95, 1688.20
05/12/10, 1670.85, 1704.48, 1670.85, 1699.16
05/11/10, 1719.43, 1719.43, 1667.28, 1670.85
05/10/10, 1589.94, 1720.72, 1589.94, 1719.43
05/07/10, 1590.76, 1624.94, 1532.34, 1589.94
05/06/10, 1657.68, 1689.79, 1493.35, 1590.76
05/05/10, 1655.88, 1694.87, 1606.66, 1657.68
05/04/10, 1727.80, 1727.80, 1644.12, 1655.88
05/03/10, 1752.11, 1762.58, 1711.33, 1727.79
04/30/10, 2415.20, 2415.20, 1749.69, 1752.11
04/29/10, 1791.57, 1814.26, 1791.57, 1801.91
04/28/10, 1783.11, 1806.24, 1766.39, 1791.57
04/27/10, 1882.60, 1882.60, 1778.54, 1783.11
04/26/10, 1875.18, 1911.20, 1875.18, 1882.60
04/23/10, 1854.98, 1875.58, 1846.08, 1875.18
04/22/10, 1856.31, 1856.31, 1803.07, 1854.98
04/21/10, 1865.45, 1874.77, 1831.56, 1856.31
04/20/10, 1859.20, 1890.37, 1859.20, 1865.45
04/19/10, 1883.29, 1883.29, 1829.52, 1859.20
04/16/10, 1937.65, 1937.65, 1866.27, 1883.29
04/15/10, 1974.33, 1974.33, 1935.28, 1937.65
04/14/10, 1943.57, 1975.93, 1943.57, 1974.33
04/13/10, 1948.88, 1951.67, 1925.42, 1943.57
04/12/10, 1957.87, 1969.38, 1941.76, 1948.88
04/09/10, 1952.35, 1965.76, 1943.64, 1957.87
04/08/10, 1944.90, 1954.17, 1908.93, 1952.35
04/07/10, 2076.14, 2076.14, 1931.49, 1944.90
04/06/10, 1976.53, 1993.49, 1967.73, 1977.70
04/05/10, 1929.76, 1977.43, 1929.76, 1976.53
04/01/10, 1879.39, 1932.83, 1879.39, 1929.76
03/31/10, 1881.27, 1924.80, 1875.37, 1879.39
03/30/10, 1892.43, 1901.87, 1864.60, 1881.27
03/29/10, 1836.79, 1892.71, 1836.79, 1892.43
03/26/10, 1809.15, 1854.89, 1809.15, 1836.79
03/25/10, 1838.68, 1868.38, 1806.72, 1809.15
03/24/10, 1855.16, 1855.16, 1827.51, 1838.68
03/23/10, 1792.86, 1856.28, 1792.86, 1855.16
03/22/10, 1771.53, 1797.05, 1732.63, 1792.86
03/19/10, 1798.19, 1810.17, 1757.10, 1771.53
03/18/10, 1826.92, 1832.25, 1793.07, 1798.19
03/17/10, 1832.61, 1857.00, 1822.20, 1826.92
03/16/10, 1790.47, 1833.91, 1790.47, 1832.61
03/15/10, 1806.32, 1806.32, 1771.80, 1790.47
03/12/10, 1812.32, 1822.44, 1799.08, 1806.32
03/11/10, 1800.92, 1800.92, 1765.30, 1793.11
03/10/10, 1788.24, 1814.70, 1785.22, 1800.92
03/09/10, 1787.26, 1803.99, 1765.95, 1788.24
03/08/10, 1781.07, 1799.17, 1774.22, 1787.26
03/05/10, 1727.17, 1782.10, 1727.17, 1781.07
03/04/10, 1715.53, 1734.58, 1703.93, 1727.17
03/03/10, 1696.51, 1747.50, 1696.51, 1715.53
03/02/10, 1671.89, 1715.40, 1671.89, 1696.51
03/01/10, 1637.32, 1672.35, 1636.55, 1671.89
02/26/10, 1628.32, 1641.38, 1599.48, 1637.32
02/25/10, 1617.97, 1629.03, 1558.50, 1628.32
02/24/10, 1617.29, 1640.93, 1607.20, 1617.97
02/23/10, 1673.20, 1673.20, 1604.21, 1617.29
02/22/10, 1673.82, 1688.42, 1669.93, 1673.20
02/19/10, 1663.18, 1685.94, 1644.80, 1673.82
02/18/10, 1638.61, 1667.10, 1630.37, 1663.18
02/17/10, 1641.89, 1656.20, 1621.38, 1638.61
02/16/10, 1581.16, 1646.24, 1581.16, 1641.89
02/12/10, 1579.99, 1586.87, 1529.34, 1581.16
02/11/10, 1524.14, 1581.22, 1519.03, 1579.99
02/10/10, 1546.13, 1546.71, 1502.14, 1524.14
02/09/10, 1546.13, 1546.13, 1546.13, 1546.13
02/08/10, 1504.84, 1526.30, 1472.30, 1476.99
02/05/10, 1487.41, 1504.84, 1433.18, 1504.84
02/04/10, 1593.06, 1593.06, 1486.70, 1487.41
02/03/10, 1622.40, 1628.21, 1591.87, 1593.06
02/02/10, 1594.24, 1628.86, 1586.25, 1622.40
02/01/10, 1504.69, 1594.28, 1504.69, 1594.24
01/29/10, 1528.73, 1572.19, 1496.42, 1504.69
01/28/10, 1565.24, 1581.47, 1515.03, 1528.73
01/27/10, 1584.69, 1595.05, 1530.21, 1565.24
01/26/10, 1630.71, 1630.71, 1578.79, 1584.69
01/25/10, 1623.43, 1672.93, 1623.43, 1630.71
01/22/10, 1678.35, 1687.83, 1618.51, 1623.43
01/21/10, 1782.37, 1782.37, 1676.89, 1678.35
01/20/10, 1837.79, 1837.79, 1756.34, 1782.37
01/19/10, 1795.31, 1837.79, 1795.31, 1837.79
01/15/10, 1835.10, 1835.10, 1789.12, 1795.31
01/14/10, 1829.92, 1846.96, 1825.08, 1835.10
01/13/10, 1810.87, 1831.63, 1794.09, 1829.92
01/12/10, 1854.39, 1854.39, 1791.39, 1810.87
01/11/10, 1866.62, 1899.97, 1846.59, 1854.39
01/08/10, 1819.66, 1872.38, 1819.66, 1866.62
01/07/10, 1827.25, 1827.25, 1794.30, 1819.66
01/06/10, 1785.33, 1834.36, 1783.68, 1827.25
01/05/10, 1770.72, 1796.94, 1767.13, 1785.33
01/04/10, 1699.33, 1771.28, 1699.33, 1770.72
